,Country Name,indicator,Indicator Name_y,Indicator Name_x,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,Type
365,Kazakhstan,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",4.356666667,6.0860833329999995,5.25625,6.527583333,4.447166667,6.077666667000001,6.040166667,6.119583333,5.70675,6.71525,6.2575833329999995,7.660083332999999,4.852333333,5.49775,5.68725,5.526083333,6.377666667000001,6.517,6.55575,6.471,5.809666667,4.70225,5.5365,7.3353333329999995,5.100833333,7.065333333,6.2489166670000005,6.9755,6.761416667000001,6.813083333,7.301583333,6.131416667000001,7.393,6.998833332999999,6.869833333,7.1551666670000005,7.028916667000001,6.382083333,6.71,5.69625,6.075416667000001,Tobacco
366,Kenya,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",24.39716667,24.48341667,24.02866667,24.14941667,24.31333333,24.33041667,24.07583333,24.24116667,24.72241667,24.32091667,24.35941667,24.776,24.29208333,24.16958333,24.41958333,25.01575,24.66025,24.02166667,24.13241667,24.37158333,24.40891667,24.28158333,24.52491667,24.47533333,24.453000000000003,24.56475,24.590999999999998,24.57058333,24.71666667,24.45833333,24.66175,24.85833333,24.86708333,25.13366667,24.82008333,24.78875,24.64975,25.22808333,24.96125,24.96575,24.92541667,Tobacco
367,Cambodia,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.99291667,27.22891667,26.73241667,26.8015,26.64766667,26.91958333,27.026999999999997,27.24758333,27.20708333,27.06525,26.94783333,27.19458333,26.80175,26.96866667,26.80683333,27.36666667,27.11675,26.96266667,27.25933333,27.20141667,27.0705,26.90825,27.12308333,27.08041667,26.83883333,27.21933333,27.95683333,26.83475,27.05716667,27.24583333,27.55541667,27.29941667,27.17941667,27.39,27.41391667,27.24183333,26.89708333,27.25275,27.87525,27.0035,27.80625,Tobacco
368,Lebanon,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17.34383333,17.79525,17.77941667,17.69041667,17.479,17.937,18.25383333,18.60891667,17.88458333,18.14775,17.32475,17.31608333,17.77333333,18.25533333,18.11191667,17.912,17.97025,18.10658333,18.18458333,18.11483333,16.92125,17.92625,18.66425,18.10483333,18.50016667,17.73158333,19.00166667,18.9815,18.37733333,19.06275,18.67708333,18.554000000000002,18.47425,18.39275,18.31433333,18.75516667,18.95716667,18.85225,20.26883333,18.26166667,18.98908333,Tobacco
369,Libya,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",22.65091667,22.14558333,22.13541667,22.1535,22.315,22.51691667,22.41133333,22.78475,22.36966667,22.60958333,22.40975,22.20216667,22.50225,22.68416667,22.54233333,22.80491667,23.11458333,22.65558333,23.101,22.61816667,22.39783333,23.00275,22.81608333,22.9495,23.12325,23.0465,23.27633333,23.69358333,22.83508333,23.41316667,23.40941667,23.369,23.27841667,23.25666667,23.31508333,23.32583333,23.47433333,23.37983333,24.51591667,22.98833333,23.27066667,Tobacco
370,Sri Lanka,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",27.16258333,27.45575,26.8945,26.97066667,27.151,27.23925,27.325,27.56133333,27.65483333,27.33508333,27.40675,27.826999999999998,27.08216667,27.35016667,27.4155,27.83966667,27.61341667,27.29125,27.52875,27.56,27.26983333,27.36741667,27.36525,27.5875,27.39958333,27.65766667,28.15325,27.36125,27.46975,27.66308333,27.79591667,27.79741667,27.60633333,27.72383333,27.572,27.5565,27.44116667,27.74541667,27.8835,27.66916667,27.94983333,Tobacco
371,Morocco,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",16.59491667,17.5375,17.24958333,17.41241667,17.03483333,17.73275,17.95275,17.86033333,18.05675,18.31216667,17.70191667,18.55508333,17.714000000000002,18.30933333,17.79266667,18.81466667,18.212,18.53033333,18.69766667,17.61725,17.68575,17.50266667,18.46041667,18.78883333,18.24833333,18.79925,18.71266667,18.36833333,18.56508333,19.23391667,18.71258333,18.855999999999998,18.486,18.58075,18.79316667,18.41966667,18.38216667,19.01075,19.435,18.87883333,18.66875,Tobacco
372,Madagascar,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",22.83475,22.91991667,22.56866667,22.57775,22.86241667,23.18566667,23.1715,22.99008333,23.01866667,22.93391667,23.00108333,23.26233333,22.67458333,22.87983333,22.78608333,23.36708333,23.25491667,22.93308333,23.12416667,23.326999999999998,23.34133333,23.45583333,23.44458333,23.47975,23.26291667,23.45291667,23.75341667,23.41925,23.32033333,23.58691667,23.6175,23.49525,23.453000000000003,23.62183333,23.66116667,23.64975,23.33225,23.61866667,23.84616667,23.77683333,23.32533333,Tobacco
373,Mexico,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",20.975,20.49616667,20.6315,20.44933333,20.14566667,20.84125,20.7555,20.569000000000003,21.03566667,20.75375,21.05108333,20.67541667,20.5115,20.60391667,20.85066667,20.45516667,20.73608333,20.96516667,20.96083333,20.83966667,20.65033333,20.93883333,21.32575,21.37066667,21.13216667,20.89858333,21.53175,21.1285,21.23208333,21.133000000000003,21.225,21.32941667,20.92483333,21.4135,21.41808333,21.07933333,21.08525,21.54608333,20.85291667,21.59933333,21.65241667,Tobacco
374,Mali,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",28.55766667,28.80191667,28.08525,28.17033333,27.869,28.81975,28.87416667,28.96241667,29.14141667,28.91208333,28.43966667,29.27666667,28.85766667,28.79358333,28.519000000000002,29.63783333,28.78066667,28.77316667,29.32108333,28.85583333,28.56616667,28.9665,28.37625,28.904,29.25258333,29.13391667,29.49308333,28.79258333,29.15033333,29.31083333,29.4265,29.429000000000002,29.426,29.52625,29.03791667,29.20216667,28.94991667,29.44091667,30.12708333,29.43666667,28.60183333,Tobacco
375,Mozambique,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",23.56875,23.74083333,23.3455,23.42266667,23.49408333,23.99716667,23.7745,23.74516667,23.75191667,23.42625,23.76266667,24.56383333,23.85825,23.67758333,23.77683333,24.48833333,24.08525,23.79625,24.20066667,24.13275,24.743000000000002,24.2475,24.04225,24.4765,24.09016667,24.15225,24.62341667,24.0815,23.92025,24.25091667,24.42816667,24.42325,24.07258333,24.83375,24.30341667,24.22441667,24.0305,24.08133333,24.60575,24.30216667,24.00958333,Tobacco
376,Mauritius,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",23.82175,23.72775,23.09141667,23.57025,23.84133333,24.15075,23.98908333,23.93658333,23.86491667,23.81708333,23.75133333,23.7095,23.57808333,23.64941667,23.688000000000002,24.31508333,24.13558333,23.76008333,23.84066667,24.138,23.80908333,23.91108333,24.16583333,24.02341667,23.89116667,24.09741667,24.40591667,24.1075,24.00258333,24.4905,24.39575,24.51708333,24.25458333,24.15591667,24.31975,24.28433333,24.189,24.58483333,24.66908333,24.52233333,24.374000000000002,Tobacco
377,Malawi,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",21.48033333,21.52775,21.06041667,21.29791667,21.34083333,21.83758333,21.59333333,21.57191667,21.63466667,21.29175,21.5385,22.45958333,21.62183333,21.30775,21.51466667,22.32833333,21.97341667,21.53683333,22.28025,21.8895,22.39033333,21.94016667,21.98016667,22.30166667,21.96333333,22.03475,22.37791667,21.68925,21.71441667,21.99875,22.224,22.2335,21.86591667,22.81116667,22.10216667,22.09833333,21.8225,22.01483333,22.60066667,22.31325,21.88741667,Tobacco
378,Malaysia,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.32058333,26.35383333,25.98325,25.98941667,25.85408333,26.09208333,26.19283333,26.2565,26.21041667,26.20625,26.18008333,26.534000000000002,25.9035,26.1245,26.18683333,26.51533333,26.3575,26.10608333,26.41891667,26.33208333,26.28658333,26.215,26.27716667,26.3345,26.23891667,26.55641667,27.055,26.24891667,26.37141667,26.50008333,26.7455,26.57675,26.576,26.64958333,26.57766667,26.49633333,26.25408333,26.642,26.80666667,26.44058333,26.62275,Tobacco
379,Niger,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",27.81691667,27.85591667,27.11191667,27.19583333,27.62216667,27.09383333,27.68641667,27.88625,27.80516667,27.55433333,27.58866667,27.53933333,27.927,27.66033333,27.92066667,28.23108333,27.78675,27.16608333,28.04808333,27.85916667,27.18508333,27.75333333,27.40058333,27.89541667,28.128,28.131,28.32766667,28.26875,27.97583333,28.118000000000002,28.14966667,28.30225,28.37158333,28.63641667,28.29108333,28.41191667,27.90141667,28.85041667,29.29991667,28.48741667,28.07275,Tobacco
380,Nigeria,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.88575,27.471999999999998,26.59266667,26.5085,26.80991667,26.88683333,26.7825,27.09308333,27.06366667,26.80291667,26.86966667,27.02775,27.07908333,26.95925,27.06725,27.61325,27.03783333,26.37616667,27.36616667,27.04333333,26.66366667,27.10333333,26.81883333,27.16516667,27.19466667,27.14491667,27.61191667,27.32916667,27.0335,27.09466667,27.46425,27.429000000000002,27.5695,27.72458333,27.79508333,27.69008333,27.32566667,27.90291667,28.00425,27.62225,27.40791667,Tobacco
381,Nicaragua,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.44941667,26.38241667,25.91633333,25.99808333,26.05816667,26.53791667,26.36275,26.34883333,26.31,26.09916667,26.38775,26.84591667,26.141,26.21483333,26.244,26.94608333,26.52458333,26.15525,26.55475,26.61025,26.73125,26.61125,26.86691667,26.92175,26.40975,27.02683333,27.39625,26.46,26.38133333,26.41,26.66491667,26.93225,26.77858333,26.8385,26.93608333,26.82308333,26.3885,26.78166667,26.61891667,26.614,26.53191667,Tobacco
382,Nepal,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",15.07691667,15.21158333,15.22941667,14.9505,15.13991667,15.13725,14.66391667,15.38775,15.29933333,14.90758333,14.89375,14.48091667,15.27758333,15.54066667,14.93291667,15.5705,15.552,15.03575,15.27233333,15.135,15.07558333,15.27625,15.45825,15.45333333,15.45983333,14.69191667,15.57775,15.94458333,15.27933333,15.59025,15.64866667,15.47025,15.55183333,15.61616667,16.055999999999997,15.65708333,15.40908333,16.077,16.114,15.28066667,15.41983333,Tobacco
383,New Zealand,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10.55625,10.93558333,11.06375,10.96725,10.14175,10.13041667,11.04275,10.84883333,10.59966667,11.0525,10.36533333,10.295,10.96383333,11.0305,10.94325,11.03416667,11.09341667,11.27983333,11.26933333,10.53433333,9.936166667,10.23825,10.54225,10.82108333,10.7435,10.542,11.633,11.61225,11.11558333,11.19108333,10.99758333,10.93025,10.47541667,11.37541667,10.70383333,11.08516667,11.17166667,10.65358333,11.33575,11.16325,10.65691667,Tobacco
384,Oman,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.881,26.76458333,26.89316667,26.59633333,26.945,27.66525,27.2835,27.07966667,27.41291667,27.26175,26.7765,26.59466667,26.54725,26.80983333,26.84666667,27.2805,27.27683333,26.67466667,27.4445,27.01083333,26.73891667,27.36858333,27.75608333,27.3235,27.17358333,27.3465,28.18675,28.11283333,27.92241667,28.08333333,27.99416667,28.269000000000002,28.12516667,28.07375,28.04483333,28.363000000000003,27.75191667,28.3425,28.45866667,28.15066667,28.21158333,Tobacco
385,Pakistan,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",20.10016667,20.73958333,20.43516667,20.11458333,20.37491667,21.18933333,20.74325,20.76308333,21.41125,21.20533333,20.50941667,20.57283333,20.87508333,21.28275,20.64058333,21.43683333,21.81225,20.65,21.37641667,20.90133333,20.7085,21.44483333,21.16308333,21.07391667,20.93383333,20.73875,21.66275,21.863000000000003,21.8225,21.93041667,22.0255,21.43208333,22.14308333,21.27241667,21.63691667,21.69091667,21.53516667,21.91141667,22.08791667,21.76825,21.198,Tobacco
386,Panama,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.70191667,26.56891667,26.21066667,26.1395,26.48625,26.71675,26.4725,26.651999999999997,26.65925,26.65583333,26.77908333,27.25066667,26.320999999999998,26.41616667,26.69816667,27.22258333,26.62816667,26.52641667,26.92533333,27.06808333,27.1085,26.936999999999998,27.006,26.95808333,26.66833333,27.41291667,27.54741667,26.42525,26.71183333,26.66583333,27.206999999999997,27.24841667,27.10591667,27.085,27.13175,27.05941667,26.80066667,27.26975,27.02916667,26.70925,27.0825,Tobacco
387,Peru,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",20.531999999999996,20.1495,19.72933333,19.78025,19.87791667,20.18075,20.083,20.23316667,20.33258333,20.04341667,20.27058333,21.08891667,20.1245,20.03175,20.1345,20.86725,20.25008333,20.01716667,20.23308333,20.50425,20.83658333,20.5025,20.53058333,20.686,20.115,20.93658333,21.18183333,20.06775,20.23191667,20.22575,20.535999999999998,20.48558333,20.44308333,20.45058333,20.541,20.19166667,20.22641667,20.52308333,20.5845,20.28408333,20.46,Tobacco
388,Philippines,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",26.77208333,26.98858333,26.63183333,26.726,26.570999999999998,26.8245,26.66433333,26.83225,26.771,26.83008333,26.75158333,27.10341667,26.66908333,26.90283333,26.79125,27.30191667,27.19008333,26.73216667,26.93233333,26.79341667,26.9015,26.84633333,26.83133333,26.82641667,26.88791667,26.97633333,27.77941667,26.92575,27.00975,27.10425,27.08316667,27.01483333,27.08983333,27.14433333,27.17808333,27.162,26.87575,27.00875,27.3565,26.78591667,27.14891667,Tobacco
389,Poland,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",7.77525,7.9135,8.497916667,8.88275,7.143083333,8.135333333,7.11925,7.202833332999999,6.690416667,7.8441666670000005,8.4135,8.914083332999999,7.905333333,6.792166667,7.459083333,6.57475,8.280416667,9.423416667,9.231666667,7.944666667000001,8.8135,7.831083333,8.921,8.26225,6.7685,7.980666667,8.315166667,9.035,9.622166667,8.333833333,9.171166667,8.385083332999999,8.3905,8.4185,8.799916667,9.418083333,9.469166667,8.652916667000001,7.621416667,8.951666667000001,8.53775,Tobacco
390,Puerto Rico,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",25.5705,25.71641667,25.27958333,25.34691667,25.28516667,25.778000000000002,25.83975,25.73825,26.19975,26.14433333,25.74966667,26.19408333,25.64425,25.58708333,25.69458333,26.29333333,25.96141667,25.61741667,25.93975,25.87966667,25.89916667,26.01483333,26.13008333,26.25658333,25.8585,26.316,26.63308333,26.05258333,25.7865,26.27025,26.482,26.51066667,26.0995,26.42966667,26.45225,26.61783333,26.09833333,26.338,26.63825,26.22083333,26.46958333,Tobacco
391,Portugal,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",13.878,14.61458333,14.38325,14.47741667,14.59083333,14.58766667,14.82666667,14.75208333,14.84141667,15.4955,15.07191667,15.07,14.60425,15.15441667,14.73,15.60558333,15.09941667,16.06208333,15.74275,15.23283333,15.11133333,14.52016667,15.31283333,16.34741667,15.29633333,16.26758333,15.645,15.27908333,15.392999999999999,15.40775,15.46316667,15.81583333,15.46383333,15.53691667,16.00258333,15.24108333,15.27,15.9835,15.68425,16.06641667,15.39216667,Tobacco
392,Paraguay,Average Temperature,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",23.78225,23.5885,23.21216667,23.40866667,22.96433333,24.15025,24.0815,23.40783333,23.60025,23.6915,23.81025,23.19966667,23.673000000000002,24.01391667,24.11475,23.52241667,23.54391667,23.37233333,23.59941667,24.11566667,23.09075,23.73425,24.47091667,23.96375,23.41483333,24.40741667,23.41725,23.69758333,23.62608333,24.28825,24.759,24.26383333,23.8045,23.82008333,24.37658333,23.72666667,23.81833333,24.18858333,23.61541667,23.9915,24.46575,Tobacco
