,Country Name,Indicator Name_x,1972_x,1973_x,1974_x,1975_x,1976_x,1977_x,1978_x,1979_x,1980_x,1981_x,1982_x,1983_x,1984_x,1985_x,1986_x,1987_x,1988_x,1989_x,1990_x,1991_x,1992_x,1993_x,1994_x,1995_x,1996_x,1997_x,1998_x,1999_x,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,Indicator Name_y,1972_y,1973_y,1974_y,1975_y,1976_y,1977_y,1978_y,1979_y,1980_y,1981_y,1982_y,1983_y,1984_y,1985_y,1986_y,1987_y,1988_y,1989_y,1990_y,1991_y,1992_y,1993_y,1994_y,1995_y,1996_y,1997_y,1998_y,1999_y,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,"('Value', 1972)","('Value', 1973)","('Value', 1974)","('Value', 1975)","('Value', 1976)","('Value', 1977)","('Value', 1978)","('Value', 1979)","('Value', 1980)","('Value', 1981)","('Value', 1982)","('Value', 1983)","('Value', 1984)","('Value', 1985)","('Value', 1986)","('Value', 1987)","('Value', 1988)","('Value', 1989)","('Value', 1990)","('Value', 1991)","('Value', 1992)","('Value', 1993)","('Value', 1994)","('Value', 1995)","('Value', 1996)","('Value', 1997)","('Value', 1998)","('Value', 1999)","('Value', 2000)","('Value', 2001)","('Value', 2002)","('Value', 2003)","('Value', 2004)","('Value', 2005)","('Value', 2006)","('Value', 2007)","('Value', 2008)","('Value', 2009)","('Value', 2010)","('Value', 2011)","('Value', 2012)","('Value', 2013)","('AverageTemperature', 'mean', 1971)","('AverageTemperature', 'mean', 1972)","('AverageTemperature', 'mean', 1973)","('AverageTemperature', 'mean', 1974)","('AverageTemperature', 'mean', 1975)","('AverageTemperature', 'mean', 1976)","('AverageTemperature', 'mean', 1977)","('AverageTemperature', 'mean', 1978)","('AverageTemperature', 'mean', 1979)","('AverageTemperature', 'mean', 1980)","('AverageTemperature', 'mean', 1981)","('AverageTemperature', 'mean', 1982)","('AverageTemperature', 'mean', 1983)","('AverageTemperature', 'mean', 1984)","('AverageTemperature', 'mean', 1985)","('AverageTemperature', 'mean', 1986)","('AverageTemperature', 'mean', 1987)","('AverageTemperature', 'mean', 1988)","('AverageTemperature', 'mean', 1989)","('AverageTemperature', 'mean', 1990)","('AverageTemperature', 'mean', 1991)","('AverageTemperature', 'mean', 1992)","('AverageTemperature', 'mean', 1993)","('AverageTemperature', 'mean', 1994)","('AverageTemperature', 'mean', 1995)","('AverageTemperature', 'mean', 1996)","('AverageTemperature', 'mean', 1997)","('AverageTemperature', 'mean', 1998)","('AverageTemperature', 'mean', 1999)","('AverageTemperature', 'mean', 2000)","('AverageTemperature', 'mean', 2001)","('AverageTemperature', 'mean', 2002)","('AverageTemperature', 'mean', 2003)","('AverageTemperature', 'mean', 2004)","('AverageTemperature', 'mean', 2005)","('AverageTemperature', 'mean', 2006)","('AverageTemperature', 'mean', 2007)","('AverageTemperature', 'mean', 2008)","('AverageTemperature', 'mean', 2009)","('AverageTemperature', 'mean', 2010)","('AverageTemperature', 'mean', 2011)","('AverageTemperature', 'mean', 2012)","('AverageTemperature', 'mean', 2013)"
36,Ghana,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10050.43231,10842.18289,8845.603266,9286.975382999999,9500.141131,10916.43486,9317.673031,10262.806929999999,12456.05565,10586.04423,12097.171190000001,10794.660109999999,10739.58517,9861.185999,10226.4976,10615.8911,10058.321559999998,10835.02983,13337.11342,10889.44596,12455.64958,11620.7555,11458.43573,12559.160170000001,12216.49482,12433.86828,110530.8957,74834.13557,86711.23991,83169.30607,71376.97614,87690.66437,51999.54913,91185.23356000001,78369.55406000001,68966.10803999999,73774.76201,58404.879,57221.530829999996,56386.9003,55869.01155,Total greenhouse gas emissions (kt of CO2 equivalent),21298.028,22733.063,19453.7264,20607.197,21131.287999999997,24023.142000000003,21038.526,22211.9,26282.724,23534.1,25777.835,22856.468999999997,23253.661,22039.287,22821.097,23951.26,23003.631,25116.851000000002,29495.58297,24852.776019999998,28645.7817,27635.0507,27994.319,30510.819,30600.449,31402.41,130472.489,94526.399,107699.825,104386.21,92865.73199999999,108030.308,71082.313,113159.707,104044.725,107333.76699999999,124072.65,104912.6355,106432.6926,107126.2155,107784.2944,6935.0,8187.0,8170.0,7555.0,6388.0,10000.0,8571.0,10000.0,10000.0,4000.0,4286.0,5143.0,6000.0,6577.0,5000.0,5000.0,5000.0,5000.0,3825.0,3314.0,5438.0,4929.0,4874.0,6071.0,5102.0,5884.0,5887.0,3418.0,3418.0,3418.0,3418.0,3418.0,3418.0,4545.0,4277.0,4696.0,4277.0,4154.0,4219.0,4218.0,4217.0,4217.0,26.60983333333333,26.85666666666667,27.372,26.699166666666667,26.570250000000005,26.380333333333336,27.019666666666666,26.81416666666667,27.144666666666666,27.079416666666663,27.018166666666662,26.801000000000002,27.317666666666668,27.17716666666667,26.93891666666666,26.891916666666663,27.782749999999997,27.244250000000005,27.001,27.24475,26.96941666666667,26.833250000000003,27.088916666666666,26.96608333333334,27.212249999999997,27.13083333333333,27.072916666666668,27.6635,27.119916666666665,27.245916666666663,27.27875,27.401083333333332,27.5335,27.415833333333335,27.60116666666667,27.58158333333333,27.62766666666667,27.367833333333333,27.557583333333337,27.935,27.59975,27.2795,27.717500000000005
37,Guinea,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",35980.5861,38786.288389999994,31287.633910000004,33176.996660000004,33907.10265,39289.69408,33992.24362,36828.62918,44944.57486,38108.51747,43506.06923,40844.07252,40727.33169,37383.66353,37909.56585,39205.090410000004,36987.18415,39844.695719999996,49591.13469,40231.14445,46180.65294,43210.48752,43054.14909,47276.69192,46120.74667,46951.12028,101486.8239,73198.6535,68632.29359,62140.01779,84110.75387999999,59433.69203,60147.36441,64360.19409,65032.84455,51158.060710000005,73687.01228,62793.007110000006,49609.04082,49544.826239999995,49573.763889999995,Total greenhouse gas emissions (kt of CO2 equivalent),47612.429000000004,51465.736,41686.134,44290.515999999996,45401.130999999994,52358.442,45070.917,48812.42,59798.244000000006,50814.584,57824.599,54271.776,53980.83900000001,49208.108,49321.318,51419.15,48399.699,52367.111,65170.672,52861.472,60026.43,56361.519,56326.349,62537.279,61747.238,62164.736,116336.8,89859.98300000001,84360.14300000001,80294.726,102233.507,75067.41,76276.00200000001,81922.61,101496.413,91126.98199999999,135227.869,160212.122,100274.0399,100814.3921,101348.9883,7975.0,7975.0,8125.0,8182.0,8182.0,8235.0,8235.0,8286.0,8333.0,8333.0,8421.0,8500.0,8600.0,8700.0,9000.0,9000.0,9000.0,9000.0,10198.0,6150.0,6356.0,6562.0,6769.0,6975.0,7181.0,7387.0,7593.0,7799.0,8005.0,8211.0,8417.0,8623.0,8857.0,8891.0,7794.0,9048.0,10009.0,10350.0,10686.0,11024.0,11750.0,11619.0,25.439916666666665,25.743583333333333,26.03675,25.467249999999996,25.338583333333336,25.244333333333334,25.79975,25.662833333333335,25.9315,26.082250000000002,25.862,25.581666666666667,26.18858333333333,25.82541666666667,25.819083333333335,25.5275,26.306583333333336,25.932333333333332,25.734999999999996,26.01116666666667,26.050666666666668,25.78408333333334,26.027833333333334,25.755416666666665,25.946083333333334,26.10075,25.985666666666663,26.519666666666666,25.841916666666673,25.969166666666666,26.288499999999996,26.514833333333332,26.409750000000003,26.404166666666665,26.50725,26.120583333333332,26.317333333333334,26.287750000000003,26.325666666666667,26.59725,26.343,26.06316666666667,26.686750000000004
38,Greece,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1670.894684,1832.239591,1911.0382550000002,1712.922068,1796.813091,1908.275884,2148.314119,2449.1963769999998,2705.092909,2581.706229,2467.732827,2309.0013480000002,2667.716702,2518.883776,2501.3626480000003,-3060.115044,2450.7705300000002,2267.2104870000003,2741.997676,2225.305791,1701.901342,2004.0010359999999,1166.291477,212.14670550000002,2934.85183,5914.719058,9993.847109,6330.745875,4380.390625,1371.973961,2745.04737,2443.9255350000003,2209.661852,1984.9194530000002,715.9506391,7155.460898,1413.947602,3502.6301729999996,4551.902224,5528.332251,4064.964204,Total greenhouse gas emissions (kt of CO2 equivalent),50556.2472,54226.5397,54286.2437,56236.2834,61469.8539,63822.7467,66914.5064,70212.0899,70435.3453,69870.2276,71480.3741,75319.7872,77161.4211,80628.9231,79900.3365,79379.3968,90115.8016,94856.8211,96659.0445,95667.0694,96932.2341,96322.2887,97432.0727,99302.9466,102354.4439,106166.9433,113865.02699999999,109857.752,115225.45800000001,114019.901,115164.4186,118731.242,118117.942,120036.209,117313.2946,127392.258,117310.663,113365.7988,107505.9791,105013.9336,100571.1707,10186.0,10971.0,9838.0,12282.0,12384.0,11310.0,12647.0,13335.0,13139.0,14568.0,14943.0,12688.0,15789.0,15535.0,16598.0,16399.0,16742.0,15833.0,17220.0,19818.0,19851.0,21222.0,19801.0,21556.0,21919.0,21981.0,22100.0,22281.0,22314.0,23028.0,22527.0,23804.0,23946.0,22872.0,15998.0,16276.0,16919.0,16714.0,18671.0,20161.0,20889.0,21338.0,14.664000000000001,14.70375,14.696416666666666,14.686416666666666,14.728583333333333,14.208499999999999,15.298000000000002,14.620000000000003,15.156500000000001,14.556916666666668,14.946499999999999,14.762416666666667,14.610333333333331,14.878916666666663,15.218000000000002,15.136499999999998,14.906833333333337,15.091833333333334,14.878916666666663,15.499333333333333,14.412833333333333,14.785333333333334,15.040583333333332,16.044666666666664,15.102250000000003,14.84675,14.763250000000001,15.506083333333336,15.992166666666668,15.673333333333332,15.931583333333334,15.622333333333335,15.472583333333333,15.455666666666668,15.175333333333334,15.21266666666667,16.083250000000003,16.054916666666667,15.956166666666666,16.371250000000003,15.261333333333331,16.0395,17.1535
39,Guatemala,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1742.0386239999998,1766.068374,2153.500547,2195.8654149999998,1920.9727899999998,2296.369994,2382.952603,3536.65096,2975.891475,2325.414657,4164.830978,2900.1292710000002,3305.212587,3339.580511,3800.819482,3819.849246,4313.664896,3728.7208149999997,3765.53579,4889.79464,3942.67355,4750.169129999999,4479.100589,4493.214426,4906.966998,3977.527458,41418.72444,4903.1351270000005,26632.12496,1810.847832,9247.452336,22323.46013,3241.5590629999997,16280.373,5186.556189,11254.32115,11158.075990000001,14250.05885,7348.151102,7902.94822,8209.655599,Total greenhouse gas emissions (kt of CO2 equivalent),9696.0899,9950.3306,10379.2405,10856.1961,10175.4074,11446.5081,12080.1064,14210.7581,13835.0275,12517.8603,14509.1781,12528.6611,13405.632,13736.9985,13913.1103,14421.318000000001,15033.4155,14620.0153,14907.3608,16838.0136,16635.2634,18470.0739,18478.471999999998,19535.9363,19900.9513,19295.8504,87558.712,23117.744,70005.686,21772.123,31424.57,55215.322,24367.657000000003,41739.125,27001.199,34084.597,32857.907999999996,37118.66433,30327.546980000003,30950.253739999996,31515.45018,14039.0,14517.0,15148.0,15543.0,14894.0,17213.0,19726.0,20042.0,17752.0,14056.0,18768.0,16451.0,16413.0,13995.0,11809.0,15827.0,22245.0,26413.0,11255.0,15966.0,20233.0,22688.0,19976.0,13057.0,21673.0,22246.0,23036.0,22132.0,22247.0,21601.0,22088.0,22223.0,21028.0,22226.0,20795.0,17907.0,20897.0,23851.0,21038.0,20939.0,19347.0,19517.0,23.322833333333335,23.721666666666675,23.636333333333337,23.115166666666667,23.41875,22.982916666666668,23.509583333333335,23.50825,23.565250000000002,23.678833333333333,23.375666666666664,23.776666666666667,23.889,23.28975,23.32316666666667,23.397000000000006,23.681083333333333,23.64725,23.310083333333335,23.599500000000003,23.877583333333334,23.790750000000003,23.776333333333337,24.021666666666672,23.960666666666665,23.45008333333333,24.07683333333333,24.306499999999996,23.41841666666667,23.428833333333333,23.584416666666673,23.833583333333333,23.99383333333334,23.797916666666666,23.94825,23.808249999999997,23.8185,23.48208333333334,23.939916666666672,23.687583333333333,23.82083333333333,23.848166666666668,24.291333333333334
40,Guyana,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6924.472581,5953.284758,6579.103914,7541.256956,8862.315913,7182.250744,8695.810390999999,9314.337121999999,9891.193882,10594.39863,11031.75821,11670.482740000001,10068.46701,10009.60144,10171.55715,11749.25677,10362.37163,10471.49462,11765.33878,11290.80375,11804.8133,12709.511999999999,9878.926285,10523.3938,10762.60769,10558.72182,2835.940949,-1036.264584,-1091.292544,-1101.177288,-749.3114052,-71.60146742,-905.9198755000001,-836.7480449,-791.5785373,-752.0445704,-688.8472224,-242.06723399999998,-931.1372542000001,-880.0929351,-832.4988945,Total greenhouse gas emissions (kt of CO2 equivalent),12405.8537,11423.3765,12151.6933,13813.4631,14699.7626,13126.5388,14632.3783,14790.0316,15663.8534,16290.1316,16482.0828,16857.6597,15361.5372,15101.1673,15612.526000000002,17613.7839,15605.2843,15417.4149,16735.4609,16507.5378,17371.6248,18525.3771,15223.2723,16107.0376,16425.0066,16419.2694,12863.528,4579.5937,4405.2298,4876.1489,5086.4668,5790.9817,4964.8907,4917.3336,4648.2197,4939.3293,5112.8356,25763.69319,5937.294211,6042.578493999999,6140.687252000001,11194.0,11154.0,11165.0,10784.0,13951.0,9375.0,9474.0,9474.0,10000.0,10000.0,10000.0,11750.0,12222.0,13700.0,12500.0,10000.0,10000.0,10000.0,10000.0,9540.0,9459.0,9380.0,9305.0,9234.0,9169.0,9000.0,9000.0,9000.0,8960.0,8914.0,8865.0,8815.0,8761.0,8703.0,8644.0,8584.0,8523.0,8461.0,8399.0,8336.0,8000.0,8207.0,25.628666666666664,26.092166666666667,26.137833333333333,25.84091666666667,25.876166666666666,26.00408333333333,26.293500000000005,26.306166666666666,26.402500000000003,26.45575,26.204499999999996,26.353083333333334,26.653750000000002,25.887249999999995,25.973666666666674,26.291833333333333,26.912833333333335,26.409250000000004,26.113666666666663,26.565750000000005,26.44175,26.503583333333335,26.31041666666667,26.430250000000004,26.888,26.487583333333337,26.736166666666662,27.138499999999997,26.423750000000002,26.393583333333336,26.577,26.608083333333337,27.003666666666664,26.8715,27.068333333333328,26.821083333333334,26.70875,26.619000000000003,27.101583333333338,27.116083333333336,26.683416666666663,26.800166666666666,26.687500000000004
41,Honduras,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1794.4320030000001,1903.895311,2373.645813,2507.4658219999997,2255.003515,2740.796357,2873.427521,4125.424714,3588.7622939999997,3004.642195,4969.357370000001,3708.384862,4210.911416,4347.383372,4852.946192,5167.950014,5529.5021560000005,4930.780148,4995.00824,6174.306132,5205.592546,6002.697512,5712.450163,6078.093408,6140.119595,5139.583633,10777.466129999999,3126.542438,10346.08214,51.4063042,1890.2312600000002,8245.814692,-322.42177200000003,7146.8798799999995,1475.840876,1909.3469289999998,2656.43687,2944.1768899999997,2789.994424,2881.660717,2890.063173,Total greenhouse gas emissions (kt of CO2 equivalent),7599.6258,7866.8883,8624.2293,8969.4327,8701.2902,9581.8491,9745.7571,11571.4864,10979.457,10112.8012,12742.8396,11906.6188,12876.4963,12722.703000000001,13325.9267,13990.4935,14503.345,13829.8944,13722.118999999999,15438.3365,14386.6432,15373.2698,15631.6424,16822.7579,17186.9874,16118.7635,22838.192000000003,13997.5612,21929.621,12536.9126,14868.5855,22792.4616,15006.2446,23206.9081,16686.6526,19178.5335,19785.857,19877.55577,19663.71562,20084.13622,20467.16299,11574.0,18868.0,14558.0,13833.0,14129.0,11980.0,10128.0,8657.0,7603.0,7505.0,7448.0,7500.0,7475.0,7498.0,7474.0,6761.0,5818.0,6538.0,7219.0,6789.0,7722.0,13905.0,14717.0,7012.0,6863.0,8532.0,4254.0,3716.0,4490.0,4405.0,14198.0,14399.0,14599.0,14797.0,14807.0,14773.0,14665.0,15044.0,15551.0,15897.0,16243.0,16589.0,24.751999999999995,25.19866666666667,25.11175,24.646,24.87066666666667,24.67425,25.194499999999994,25.126666666666665,25.18466666666667,25.16875,24.896333333333335,25.177083333333332,25.624666666666666,24.881500000000003,25.022166666666667,24.9495,25.313999999999997,25.27116666666667,24.916333333333338,25.209500000000002,25.337499999999995,25.461583333333333,25.291999999999998,25.67583333333333,25.832166666666666,25.179333333333332,25.83966666666667,26.09925,25.218833333333333,25.153666666666666,25.154749999999996,25.43258333333333,25.548750000000002,25.463916666666666,25.62641666666666,25.589916666666667,25.383416666666665,25.107833333333335,25.51858333333333,25.24566666666667,25.474249999999998,25.260583333333326,25.732333333333333
42,Croatia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-1226.608813,-1428.447998,-2524.4432859999997,-579.2402344,-1022.669043,-2796.606006,-3962.170947,-4052.768604,-5010.2537600000005,9460.33479,6620.022266,8408.385059,10875.47241,11348.59873,12603.02458,14172.781009999999,5891.930029,6285.4602780000005,683.7712733,446.98208969999996,254.04132349999998,189.05538180000002,201.3316373,192.0905795,177.3766016,148.2355437,391.9572725,48.69697266,242.29308199999997,13.91199023,150.93395230000002,320.2718418,-237.34224410000002,-217.19422749999998,-182.4198164,908.1445913999999,1882.620745,2090.5461579999997,2328.794873,2154.768262,3467.1911130000003,Total greenhouse gas emissions (kt of CO2 equivalent),26950.167,28255.897,28323.112,30711.776,29984.501,28843.891,28611.522,30839.504,27177.912999999997,40950.583,39432.775,42472.093,44415.791,46094.194,49135.047,49218.687000000005,43184.992,43802.365999999995,34734.33116,26347.55991,24794.925219999997,24880.32833,24087.79944,24621.25356,24101.40167,26444.912780000002,27432.057999999997,27203.214,27312.045,27165.0499,28301.7261,30011.8762,29691.5132,29863.54461,30290.0744,33301.0976,32938.0609,31461.0364,31172.6453,30453.51133,30421.04936,,,,,,,,,,,,,,,,,,,,,13908.0,12554.0,12934.0,12574.0,14573.0,15588.0,16297.0,15487.0,17108.0,19095.0,19867.0,16841.0,19082.0,18669.0,21966.0,21047.0,21818.0,22019.0,20614.0,18024.0,19783.0,19014.0,11.393333333333336,11.494166666666667,11.248333333333335,11.745166666666668,11.948583333333332,11.041583333333335,11.926416666666666,10.766666666666667,11.777666666666667,10.685249999999998,11.5085,11.921916666666668,11.934833333333335,11.194000000000003,11.151833333333334,11.404000000000002,11.398666666666665,11.989916666666666,12.096083333333333,12.434416666666666,11.333249999999998,12.54908333333333,11.93158333333333,13.110000000000001,11.881749999999998,11.125750000000002,11.827416666666666,12.100916666666668,12.316500000000003,13.226416666666665,12.411,12.898916666666665,12.567,11.919416666666665,11.376249999999999,12.241666666666669,13.0665,12.977083333333333,12.875083333333334,11.960833333333333,12.755166666666668,12.973500000000001,13.589
43,Haiti,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6.769108902,7.13650956,2.811595352,3.892907745,6.247401062000001,5.831707367000001,8.992992035,12.83691193,11.24619745,9.989681519,3.990289124,8.260002625,11.0622905,16.44380173,14.87399896,-57.48869226,14.18060364,7.38032074,7.723296509,10.3371843,11.91525772,15.28352424,12.65220062,13.787569199999998,12.58217629,18.13562103,12.12989685,144.6086882,52.1298146,162.6389956,56.22617717,130.9945504,128.46541499999998,133.45251969999998,126.1238486,222.2532483,14.67704333,-50.77044314,286.60009019999995,281.4086078,481.78460010000003,Total greenhouse gas emissions (kt of CO2 equivalent),4739.7634,4750.9728,4762.0465,4776.8746,5037.0221,5170.0048,5387.2974,5488.5205,5565.3206,5279.598000000001,5462.0889,5605.4109,5687.8374,5691.6067,5331.7617,5285.9931,5440.2986,5422.3852,5356.9867,5536.08328,5786.08946,5629.42613,5181.8232100000005,5951.28549,6270.28747,6632.31434,6749.9525,7000.6230000000005,7179.0971,7498.5119,7616.2803,7598.8926,7871.3117,8059.9368,8169.6886,8537.2077,8462.3932,8453.147761,8545.167808,8695.42578,8835.466908,11250.0,11553.0,11211.0,10820.0,11978.0,11122.0,8047.0,7266.0,8484.0,7391.0,9406.0,11221.0,12143.0,12143.0,12143.0,12920.0,12920.0,12920.0,12963.0,13000.0,13043.0,13059.0,13095.0,12927.0,13077.0,13750.0,13276.0,13269.0,13750.0,12500.0,12857.0,12908.0,13095.0,13176.0,13256.0,13220.0,10417.0,11602.0,12619.0,12623.0,12599.0,12576.0,26.213666666666672,26.442999999999998,26.58125,26.19816666666667,26.405,26.322249999999993,26.758666666666667,26.707333333333334,26.526499999999995,27.030833333333334,26.75583333333333,26.762666666666664,27.05208333333334,26.512166666666662,26.518749999999997,26.663416666666677,26.95241666666666,26.88541666666666,26.656666666666666,26.942916666666665,26.854000000000003,26.671833333333336,26.619583333333335,27.105249999999998,27.104250000000004,26.65608333333333,27.54583333333333,27.395416666666673,26.850166666666667,26.598583333333334,27.013750000000005,27.24966666666666,27.334333333333337,27.177666666666667,27.180583333333335,27.22225,27.28825,26.927166666666665,27.145166666666665,27.002333333333336,26.943583333333336,27.045083333333338,27.031555555555556
44,Hungary,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1175.710719,1101.512734,1339.2561130000001,1934.9607420000002,1885.741797,1944.305859,2358.506543,2448.280957,2380.248047,2542.340625,2511.909375,2343.402246,2586.6730469999998,2311.924023,2599.825293,1313.014453,2486.0942379999997,2396.493164,5492.619117,4492.205648,4431.711988,3268.885449,2369.7939300000003,2671.7985510000003,2449.477637,1870.3704920000002,1133.956762,1320.508594,1225.933493,1070.064719,1139.319053,1052.144559,1223.630099,1250.1258699999998,1504.542054,1413.337692,2635.600285,3339.296502,3232.088413,3194.5454449999997,2973.753696,Total greenhouse gas emissions (kt of CO2 equivalent),92174.362,98360.83,102087.795,103693.369,108311.853,113323.186,122214.556,121252.383,120487.627,120093.209,119291.03,115400.42800000001,117357.257,115241.43400000001,112806.429,112920.67599999999,108640.726,105948.08300000001,97552.24,90225.96800000001,79814.797,79257.69099999999,78548.093,77421.416,80713.521,78760.592,77888.806,78178.00200000001,75482.05879,75969.172,74621.9861,76989.2295,75935.9504,75543.75689,75140.63523,72331.2477,71578.8505,65812.1371,66250.7743,64385.00405,62988.3998,11238.0,11603.0,10032.0,10740.0,12578.0,15263.0,12359.0,15486.0,10247.0,12964.0,16043.0,15782.0,16001.0,15723.0,16266.0,17171.0,16657.0,12083.0,15663.0,14400.0,10200.0,12466.0,15083.0,15954.0,16685.0,17516.0,19520.0,19523.0,18190.0,16807.0,20610.0,21583.0,18809.0,17374.0,15489.0,11250.0,16460.0,11286.0,14522.0,17158.0,16513.0,17751.0,9.991833333333334,10.189749999999998,9.753666666666666,10.388916666666669,10.522416666666667,9.574083333333332,10.298166666666667,9.176499999999999,10.27125,8.896916666666666,10.058666666666667,10.186583333333333,10.615499999999999,9.837166666666667,9.092333333333334,9.776666666666667,9.53775,10.224,10.633750000000001,10.920333333333334,9.680166666666667,10.996333333333332,10.120916666666668,11.545416666666668,10.30275,9.357000000000001,9.871916666666666,10.361833333333333,10.655,11.700333333333333,10.523749999999998,11.432083333333333,10.597916666666668,10.3115,9.942583333333332,10.629083333333334,11.707250000000002,11.531083333333335,11.381083333333335,10.347833333333334,10.877,11.293666666666667,12.3015
45,Indonesia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",423065.9229,174947.0244,110674.9762,110023.8299,223379.8901,471870.4795,207832.5305,350058.1392,366356.1418,303698.1989,1719150.0080000001,678262.6689,374035.2998,394095.1984,669232.4375,1161571.031,445094.0109,503150.0418,693175.1109,1479260.99,1391416.4919999999,860148.5578,1428391.9340000001,780023.3508,769293.0352,3484919.541,494676.0176,96536.0,63007.46016,234430.4766,903910.05,216441.2266,331309.4453,340051.2813,1238305.785,61264.73125,86765.64531,299834.6222,10658.26618,18758.3459,21192.35454,Total greenhouse gas emissions (kt of CO2 equivalent),733432.92,409241.71,329453.15,329119.33,482736.65,833788.53,502384.1,696521.76,714214.48,637827.33,2488671.33,1105446.85,711331.59,745108.85,1117713.93,1760930.26,813977.91,888790.51,1165113.41,2212869.12,2097491.51,1396509.98,2156232.29,1315570.67,1314060.75,5040841.3,1191187.16,668887.6,622464.65,849945.65,1720445.17,888646.15,1060213.55,1171042.59,2381293.72,772946.22,796581.92,1148285.679,744790.0241,763553.1649,780550.7640000001,7211.0,4354.0,4460.0,4816.0,4521.0,4486.0,4697.0,5771.0,6053.0,5374.0,5085.0,5439.0,6885.0,5580.0,5091.0,5330.0,6238.0,4406.0,6632.0,6530.0,6692.0,7227.0,7139.0,6485.0,6798.0,6237.0,7902.0,8250.0,12141.0,7599.0,7501.0,7818.0,8215.0,7743.0,8492.0,8324.0,8546.0,8633.0,6274.0,9379.0,9649.0,9630.0,25.79291666666667,26.061916666666665,26.221833333333336,25.897083333333338,25.898500000000002,25.780833333333334,25.902500000000003,25.985083333333336,26.060000000000002,26.03025,26.03091666666667,25.941750000000003,26.238333333333333,25.77325,25.994083333333336,26.05716666666667,26.368333333333336,26.250666666666664,26.054,26.237833333333338,26.075166666666664,26.17016666666667,26.138833333333334,26.08425,26.229666666666663,26.215000000000003,26.371916666666664,26.75475,26.133499999999998,26.190250000000002,26.32975,26.529,26.445500000000006,26.43483333333333,26.45375,26.381750000000007,26.29308333333334,26.065250000000002,26.455000000000002,26.537000000000003,26.202250000000003,26.322083333333335,26.467
